id,property_type,room_type,accommodates,bathrooms,bedrooms,beds,price
28338036,Other,Entire home/apt,4,1,1,1,201
28338407,Apartment,Private room,1,1.5,1,1,145
28360154,Other,Entire home/apt,2,2.5,2,2,147
28361732,Other,Entire home/apt,4,1,1,2,500
28363410,Other,Private room,3,1,1,1,94
28363414,House,Private room,2,2.5,1,1,90
28369380,House,Private room,3,1,1,1,92
28376750,House,Private room,2,6,1,2,199
28377944,House,Shared room,2,1,1,2,38
28384050,House,Private room,4,1,2,3,119
28386585,Other,Private room,3,1,1,1,450
28387261,Other,Private room,2,1,0,1,135
28387981,Other,Entire home/apt,2,1,1,3,175
28388893,Other,Private room,3,1,2,2,150
28407357,Apartment,Entire home/apt,4,1,1,1,450
28427234,Apartment,Entire home/apt,2,1,0,2,234
28434902,House,Entire home/apt,2,1,1,1,250
28442815,Apartment,Entire home/apt,3,2.5,2,3,180
28444017,Other,Entire home/apt,6,1.5,1,2,999
28459015,House,Private room,2,1.5,3,3,75
28462004,Other,Entire home/apt,6,1,1,2,500
28462671,House,Shared room,2,2,2,2,38
28464381,Apartment,Entire home/apt,6,2,2,3,200
28466654,House,Private room,6,1,1,1,78
28489872,House,Private room,2,1.5,1,1,150
28490107,House,Entire home/apt,2,1,0,1,300
28494293,Other,Entire home/apt,2,1,1,1,500
28499025,House,Private room,2,1,2,4,115
28500088,Other,Entire home/apt,6,1,0,2,180
28517686,Other,Private room,4,1,2,2,220
28518540,Apartment,Entire home/apt,4,1,2,2,250
28539243,House,Private room,4,1,1,1,150
28543140,Other,Private room,1,2,3,4,79
28548553,House,Entire home/apt,6,1,1,1,256
28550959,Other,Private room,2,1,1,1,86
28563068,Other,Private room,2,1,1,1,150
28582487,Apartment,Entire home/apt,2,1,1,1,275
28588615,House,Private room,2,1,1,1,199
28589423,House,Private room,2,1.5,3,4,199
28603195,Other,Entire home/apt,6,1,1,1,300
28633744,House,Private room,2,1.5,1,1,440
28635140,Other,Private room,2,1,1,2,48
28660479,Other,Entire home/apt,4,1,1,2,229
28660694,Other,Entire home/apt,4,1,1,1,229
28667341,Apartment,Entire home/apt,2,1,1,1,250
28683064,Other,Private room,2,2.5,3,5,300
28712636,House,Entire home/apt,8,2,2,2,300
28714327,House,Entire home/apt,4,1,1,1,250
28716670,Apartment,Private room,2,2,2,2,60
28718827,Other,Entire home/apt,3,1,2,3,240
28722160,House,Entire home/apt,5,1.5,1,1,135
28733771,House,Private room,2,1,1,1,100
28733881,House,Private room,2,1.5,1,1,75
28734043,House,Private room,2,1,1,2,110
28736194,Other,Entire home/apt,4,1,1,2,229
28736243,Other,Entire home/apt,4,1,1,2,229
28758712,Other,Entire home/apt,4,1,1,2,99
28764476,Apartment,Private room,4,1,1,1,120
28781468,House,Private room,2,1,1,1,100
28784618,House,Private room,2,1,1,1,139
28803800,Apartment,Private room,2,1,1,1,100
28805953,Apartment,Entire home/apt,3,1,1,1,132
28838194,Apartment,Private room,2,1,1,1,175
28841178,House,Private room,2,1,1,1,150
28844783,Apartment,Entire home/apt,3,1,1,1,575
28846529,Apartment,Entire home/apt,2,2,2,2,150
28869072,Apartment,Entire home/apt,4,1,0,2,268
28874478,Apartment,Entire home/apt,2,1,1,2,99
28895194,Apartment,Entire home/apt,2,1,1,1,119
28898815,Other,Private room,2,1.5,2,2,85
28919893,House,Entire home/apt,4,1,0,1,220
28920042,Other,Entire home/apt,3,2,2,2,139
28935709,Other,Private room,6,1,1,2,1249
28958592,Apartment,Private room,2,1,1,1,78
28964034,Apartment,Private room,2,1,1,1,200
28968228,Other,Private room,2,1,1,1,200
28968247,Other,Private room,2,1,1,1,280
28968638,Other,Private room,2,1,1,1,250
28968644,Other,Private room,2,1,2,2,300
28979474,Other,Entire home/apt,4,1,1,1,350
28987665,Apartment,Private room,2,5,1,1,150
28992621,Other,Private room,2,2,2,2,100
29000480,Apartment,Entire home/apt,4,1,1,1,285
29018006,Other,Private room,1,2,3,3,140
29031614,Other,Entire home/apt,6,4,5,5,600
29032905,House,Entire home/apt,10,1,0,1,650
29039124,Other,Entire home/apt,2,1,1,2,95
29062428,Other,Entire home/apt,4,2,2,2,95
29078202,Apartment,Entire home/apt,4,1,1,1,235
29079591,House,Private room,2,1,1,1,150
29100400,House,Private room,2,1,1,1,119
29102807,Other,Private room,1,1,1,1,99
29121329,Apartment,Entire home/apt,2,1,1,1,104
29122528,Apartment,Entire home/apt,2,1,1,2,105
29125029,Other,Entire home/apt,3,1,1,1,99
29130046,House,Private room,2,1,1,1,100
29135667,House,Private room,1,2,3,3,90
29152634,Apartment,Entire home/apt,6,2,3,7,400
29153199,House,Entire home/apt,10,2,1,1,600
29186237,House,Private room,2,2,1,1,45
29187120,House,Private room,2,2,1,1,50
29187469,House,Private room,3,2,2,0,59
29189564,House,Entire home/apt,6,1,1,1,299
29192965,Other,Shared room,1,1,2,2,42
29238496,House,Entire home/apt,4,1,2,2,133
29241208,House,Entire home/apt,4,1,1,2,190
29241815,House,Private room,2,2,1,1,105
29243902,Other,Private room,2,1,1,2,159
29289176,Apartment,Entire home/apt,4,1,1,1,219
29305555,Other,Entire home/apt,3,1,1,1,94
29306270,Other,Entire home/apt,2,1.5,3,9,250
29312278,Other,Entire home/apt,10,1,2,2,500
29313154,Other,Entire home/apt,4,1.5,1,1,500
29334701,House,Private room,2,1,2,2,79
29356008,Apartment,Entire home/apt,3,1.5,1,2,267
29361522,House,Private room,4,1,1,1,150
29385707,Apartment,Entire home/apt,2,1,1,1,190
29393766,House,Entire home/apt,4,2.5,1,1,110
29407754,Other,Private room,1,1,1,2,159
29416324,Other,Private room,2,1,1,2,99
29416786,Other,Private room,2,1,1,2,99
29417185,Other,Private room,2,1,0,2,99
29438776,Other,Entire home/apt,2,1,1,1,150
29459417,House,Private room,2,2,2,2,120
29475850,Apartment,Entire home/apt,4,1,1,1,320
29490462,House,Private room,2,1,1,1,75
29491521,Apartment,Entire home/apt,4,1,2,1,135
29496410,House,Entire home/apt,8,1,1,1,650
29515076,Other,Private room,2,1,1,1,125
29523351,Apartment,Private room,2,1,1,1,129
29541386,Apartment,Private room,2,1.5,3,5,150
29551464,House,Entire home/apt,8,2,2,3,250
29587356,Other,Entire home/apt,6,3,4,7,600
29589897,House,Entire home/apt,10,1,1,1,599
29594605,House,Private room,2,1,1,1,143
29610186,Other,Entire home/apt,3,1,2,2,275
29610726,House,Entire home/apt,4,1,1,2,300
29611738,Apartment,Entire home/apt,4,1,1,3,120
29613683,Other,Entire home/apt,4,1,1,1,129
29615865,Other,Private room,1,1.5,1,1,100
29631859,Other,Entire home/apt,2,2,2,3,150
29634396,Apartment,Entire home/apt,10,1,1,1,150
29637101,Apartment,Entire home/apt,2,1,1,1,149
29661822,Other,Private room,2,1,1,1,150
29664364,Other,Entire home/apt,4,2,2,2,125
29678261,Other,Entire home/apt,6,1,1,2,1099
29683610,Other,Entire home/apt,4,1,2,2,115
29683753,Apartment,Entire home/apt,4,2,2,3,155
29704006,House,Entire home/apt,5,2,2,2,404
29705268,Apartment,Entire home/apt,6,1,2,2,1099
29715902,Apartment,Entire home/apt,4,1,1,1,275
29739237,Other,Entire home/apt,2,1,1,1,150
29741840,Apartment,Entire home/apt,2,1,0,1,172
29754209,Apartment,Entire home/apt,2,2,2,4,206
29758250,House,Entire home/apt,6,2,2,2,249
29761236,Apartment,Entire home/apt,4,1,1,1,365
29777391,House,Private room,2,1,2,3,66
29797894,Apartment,Entire home/apt,5,2,2,3,199
29798868,Apartment,Entire home/apt,6,1,1,2,250
29802575,Other,Entire home/apt,3,1,1,1,200
29822991,Apartment,Entire home/apt,2,1,2,2,175
29824667,House,Entire home/apt,4,1,0,2,300
29831467,Other,Entire home/apt,3,1,1,1,146
29842781,Apartment,Entire home/apt,2,10,1,4,245
29854300,Other,Shared room,4,1.5,1,1,555
29874095,House,Private room,1,2,4,4,60
29877418,House,Entire home/apt,6,1,1,1,1000
29906297,House,Private room,2,1,0,1,42
29906769,Other,Entire home/apt,2,1,2,2,99
29911439,Apartment,Entire home/apt,4,1,1,3,200
29924753,House,Private room,5,2.5,3,4,125
29926752,House,Entire home/apt,8,1,1,1,500
29926924,House,Private room,2,2,2,2,375
29928078,House,Private room,4,1,1,2,250
29937571,Apartment,Entire home/apt,4,1.5,1,2,299
29965332,Other,Entire home/apt,4,1,2,2,150
29988443,Other,Entire home/apt,4,4,1,1,100
29992190,Other,Private room,3,1.5,3,4,100
30022449,House,Entire home/apt,7,1,1,2,325
30042211,Other,Entire home/apt,4,1,1,2,125
30043513,Apartment,Private room,2,2.5,3,3,150
30056107,House,Entire home/apt,6,2,2,2,750
30064128,House,Entire home/apt,4,2,3,3,650
30069424,Apartment,Entire home/apt,5,2,3,3,205
30086838,House,Entire home/apt,6,1.5,1,1,400
30088791,Apartment,Private room,2,1,1,2,80
30091565,House,Private room,3,1,0,1,69
30110321,Apartment,Entire home/apt,2,1.5,1,1,97
30129618,House,Private room,2,1.5,2,2,79
30129780,House,Entire home/apt,4,1,1,1,165
30150437,Apartment,Entire home/apt,2,8,1,1,147
30159258,Other,Private room,2,2,3,3,50
30160127,Apartment,Entire home/apt,4,3,4,6,147
30174683,House,Entire home/apt,8,1,0,1,550
30175141,Apartment,Entire home/apt,2,1,1,1,400
30209038,Other,Entire home/apt,2,2,3,3,139
30210835,Apartment,Entire home/apt,8,1,1,1,549
30228101,House,Private room,2,1,1,1,55
30228975,House,Private room,2,3,1,1,69
30231068,Other,Private room,2,1,1,1,80
30238646,House,Private room,2,3.5,4,5,99
30249632,House,Entire home/apt,6,3,3,3,595
30251016,House,Entire home/apt,6,1,1,2,250
30253069,Other,Entire home/apt,4,1,1,1,189
30260653,House,Private room,2,1,0,1,66
30264063,Other,Entire home/apt,2,1,0,1,140
30264479,Other,Entire home/apt,2,1,1,1,140
30275221,House,Private room,2,1,2,5,125
30294321,Other,Entire home/apt,4,1,0,1,200
30318695,Other,Entire home/apt,2,1.5,1,1,99
30319562,Apartment,Private room,2,3.5,1,1,90
30346313,House,Shared room,3,1,4,5,33
30346332,House,Entire home/apt,6,1,1,1,175
30351194,House,Private room,3,3.5,1,1,100
30353904,House,Shared room,3,3.5,1,1,33
30354063,House,Shared room,3,1,2,2,33
30355764,House,Private room,4,1,0,1,99
30361230,Apartment,Entire home/apt,2,1,1,1,215
30361336,Apartment,Entire home/apt,2,1,1,1,259
30361356,Apartment,Entire home/apt,2,1,1,1,236
30374499,Other,Private room,2,1,1,1,80
30399463,Apartment,Private room,2,1,0,2,150
30429087,Apartment,Entire home/apt,3,1,1,1,175
30469587,House,Private room,2,1,1,1,105
30469978,Apartment,Private room,3,1.5,2,2,120
30496742,House,Entire home/apt,4,2,3,3,200
30502421,Apartment,Entire home/apt,7,2.5,4,5,475
30505637,House,Entire home/apt,8,1,0,2,750
30506989,House,Private room,4,1,1,1,80
30508607,Apartment,Private room,2,1,2,2,277
30512322,Apartment,Entire home/apt,5,1,0,1,210
30513863,Other,Entire home/apt,2,2,1,1,140
30514691,Apartment,Private room,1,1,2,2,55
30515115,Other,Entire home/apt,3,1.5,1,2,80
30531508,Other,Private room,2,1,1,1,269
30531625,Other,Private room,2,1,1,2,199
30532741,House,Private room,3,1,2,2,79
30534300,Other,Entire home/apt,4,1,2,2,220
30537976,Apartment,Entire home/apt,5,1,1,2,138
30564588,House,Private room,3,1.5,1,1,79
30583212,Other,Private room,1,1,1,1,199
30589502,Apartment,Private room,1,2,1,4,100
30591365,Apartment,Entire home/apt,4,1,1,1,50
30672677,Apartment,Entire home/apt,4,1.5,2,2,250
30674876,House,Private room,2,1,1,2,200
30675746,Other,Entire home/apt,3,1,1,1,198
30687431,House,Private room,2,1,0,2,120
30688177,Other,Entire home/apt,3,1,1,1,124
30696168,House,Private room,2,1,1,1,100
30701028,House,Private room,2,1,1,1,69
30713782,House,Private room,1,2,2,4,90
30719302,House,Entire home/apt,5,1,1,1,175
30741355,Other,Private room,2,1,1,1,150
30745601,House,Entire home/apt,2,1.5,4,6,160
30770207,House,Entire home/apt,7,2,3,3,499
30774802,Other,Entire home/apt,6,6,1,4,158
30776488,Other,Private room,4,1,1,1,100
30797540,Apartment,Private room,2,1,1,5,100
30797856,Apartment,Entire home/apt,6,1,1,2,130
30800214,Other,Entire home/apt,4,1,1,2,1200
30801201,Apartment,Entire home/apt,4,1,1,2,150
30801321,Other,Entire home/apt,4,6,1,1,300
30805198,Other,Shared room,1,6,1,1,50
30805783,Other,Shared room,1,1,1,1,50
30816842,House,Private room,2,1,1,1,69
30817227,House,Private room,2,3.5,1,1,69
30818477,House,Shared room,3,1,2,2,33
30820945,Apartment,Entire home/apt,2,1,1,1,110
30821293,House,Private room,2,1.5,1,1,135
30822730,Other,Private room,2,1,0,1,162
30851456,Apartment,Entire home/apt,2,1,1,1,193
30851994,Apartment,Entire home/apt,2,2,1,2,250
30857277,House,Entire home/apt,4,2.5,2,2,187
30882970,Apartment,Entire home/apt,3,1,1,1,189
30885309,Other,Entire home/apt,3,1,1,0,84
30913907,House,Shared room,2,1,1,1,38
30960144,Other,Entire home/apt,2,1,2,2,180
30981109,Apartment,Entire home/apt,5,1,2,2,358
31004561,Apartment,Entire home/apt,3,2,1,1,200
31011384,Other,Shared room,1,2,1,1,33
31011871,Other,Shared room,1,1,1,1,31
31017581,House,Private room,2,1,1,1,150
31025263,Apartment,Private room,2,1,1,1,599
31026962,Other,Private room,1,1,1,1,72
31043517,Apartment,Private room,1,1,0,1,55
31043743,Apartment,Private room,1,1,1,1,55
31055670,Apartment,Private room,2,1,1,2,75
31057117,House,Private room,4,1,1,1,125
31069260,Apartment,Entire home/apt,2,2,3,4,141
31072911,House,Entire home/apt,6,1,1,1,1200
31087547,Apartment,Private room,2,1,1,1,199
31087586,Apartment,Private room,2,1.5,4,4,199
31100295,Apartment,Entire home/apt,8,1,1,1,750
31108259,Other,Private room,2,1.5,2,3,150
31113388,House,Entire home/apt,7,1,1,2,164
31120211,House,Entire home/apt,4,1,1,1,169
31123927,Other,Entire home/apt,2,1,1,2,115
31124126,House,Private room,2,1,1,1,70
31124810,House,Private room,2,1,1,1,63
31124937,House,Private room,2,1,1,2,63
31125098,House,Private room,3,1,1,1,90
31143926,Apartment,Private room,2,1,1,1,120
31146290,Other,Private room,2,2,2,2,100
31149858,Apartment,Entire home/apt,5,1,1,1,790
31169457,House,Private room,2,1,1,1,50
31173023,House,Private room,4,1,2,2,120
31174898,Other,Entire home/apt,4,1,1,2,250
31187795,Other,Entire home/apt,4,1,1,2,229
31188239,Other,Entire home/apt,4,1,1,2,229
31188284,Other,Entire home/apt,4,1,1,2,229
31188314,Other,Entire home/apt,4,1,1,2,229
31188362,Other,Entire home/apt,4,1,1,1,229
31206489,House,Private room,2,1,1,1,75
31208647,House,Private room,2,1,1,1,250
31209988,House,Private room,2,1,0,1,189
31210673,Other,Entire home/apt,2,2,3,3,100
31221777,Other,Entire home/apt,6,1.5,1,1,199
31222005,House,Entire home/apt,4,1,1,1,189
31266646,Apartment,Entire home/apt,2,1,1,1,245
31268346,Apartment,Entire home/apt,2,2,1,1,250
31269377,Apartment,Private room,2,3,5,5,150
31273471,House,Entire home/apt,10,1,1,1,1200
31283279,Other,Private room,2,1,1,1,125
31290178,House,Private room,2,1,1,1,48
31291468,Apartment,Private room,2,1,1,2,99
31294109,Apartment,Entire home/apt,3,0.5,1,1,200
31294743,Other,Private room,2,1,2,2,75
31312890,Apartment,Entire home/apt,4,2,1,1,400
31313300,Apartment,Private room,2,1.5,2,2,75
31331285,Apartment,Entire home/apt,4,1,2,2,125
31338106,House,Private room,4,1,1,1,138
31359232,Apartment,Entire home/apt,2,1,2,3,110
31361438,House,Entire home/apt,5,1,0,1,200
31377697,House,Private room,2,1,0,1,130
31387204,Apartment,Entire home/apt,3,1,2,3,145
31389098,Other,Entire home/apt,5,1.5,1,1,450
31421029,House,Private room,1,1,1,1,50
31424518,House,Private room,1,1,1,1,90
31437113,House,Private room,2,1,0,2,149
31439076,Other,Entire home/apt,3,1,2,2,129
31443023,Other,Entire home/apt,4,1,0,1,155
31443288,Apartment,Entire home/apt,2,2,3,5,250
31447415,Other,Entire home/apt,7,1,0,1,215
31450281,Other,Entire home/apt,2,1,1,1,120
31465464,Apartment,Private room,2,1,0,1,95
31474637,Other,Entire home/apt,2,2,3,3,90
31490601,Other,Entire home/apt,6,1,1,3,750
31494299,House,Private room,4,1,1,1,150
31513673,Apartment,Private room,2,2.5,1,2,150
31514578,House,Private room,3,2.5,1,1,69
31516192,House,Private room,2,1,2,6,59
31521456,House,Entire home/apt,7,1,1,1,349
31536048,Apartment,Private room,1,3,3,3,60
31537112,House,Entire home/apt,6,2,2,3,500
31537256,Apartment,Entire home/apt,6,2.5,1,1,172
31539082,House,Private room,2,1,1,1,59
31540050,Apartment,Private room,2,1,2,2,85
31541488,Other,Entire home/apt,6,1.5,2,3,380
31568513,Apartment,Entire home/apt,6,2.5,1,2,249
31569484,House,Private room,3,1,2,2,68
31571182,Apartment,Entire home/apt,3,1,1,2,155
31595144,House,Private room,2,1.5,1,1,99
31596049,House,Private room,2,1,1,0,50
31597007,House,Private room,2,1,0,1,95
31616885,Apartment,Entire home/apt,2,1,0,1,140
31624755,Other,Entire home/apt,2,1,1,1,75
31638887,Apartment,Entire home/apt,2,1,1,2,245
31651414,Other,Entire home/apt,2,2,4,4,113
31655119,House,Entire home/apt,7,1,2,2,200
31668263,Apartment,Entire home/apt,5,1,3,4,529
31690403,House,Entire home/apt,4,1,1,1,185
31694061,Apartment,Private room,1,1,1,1,79
31695049,Other,Entire home/apt,1,1,1,1,75
31707754,Other,Entire home/apt,15,1,1,1,900
31708854,House,Private room,2,1,1,1,250
31717158,House,Private room,2,1,1,1,124
31718067,House,Private room,2,2,2,2,119
31722728,House,Entire home/apt,6,1,1,1,400
31759074,Other,Entire home/apt,2,1,2,3,550
31759412,House,Entire home/apt,5,1,1,1,175
31762328,Other,Private room,2,1,3,4,100
31771450,House,Entire home/apt,7,2,2,2,200
31778644,House,Entire home/apt,4,2,3,4,375
31798083,House,Entire home/apt,7,1,1,1,449
31803551,House,Private room,2,1,1,1,120
31831676,House,Private room,1,1,2,2,55
31858008,House,Private room,3,1,1,1,50
31864519,House,Private room,2,2,3,4,73
31883491,House,Private room,6,1,0,1,399
31885663,Other,Private room,2,1,1,1,125
31887808,Apartment,Private room,2,1,1,1,110
31888526,Other,Entire home/apt,2,2,3,4,85
31905392,House,Entire home/apt,8,1,2,3,349
31911026,House,Entire home/apt,5,2,3,4,200
31932467,Apartment,Entire home/apt,6,1,1,1,650
31934354,Other,Private room,2,1,0,1,85
31934523,Other,Entire home/apt,2,1,1,1,65
31957066,Apartment,Private room,1,2,1,4,65
31964427,House,Private room,5,1,1,1,99
31980132,Other,Private room,2,1,2,2,129
31981354,House,Entire home/apt,4,1,0,2,187
31994835,Other,Private room,4,1,0,2,185
31994853,Other,Private room,4,1,1,2,185
31995366,House,Private room,2,1,1,1,100
32024518,Apartment,Private room,2,1,1,1,110
32025820,House,Private room,2,1.5,1,1,100
32048914,House,Private room,2,1.5,1,1,50
32049077,House,Private room,2,1.5,2,2,50
32062146,House,Entire home/apt,4,1,1,1,235
32062666,Other,Entire home/apt,2,1,2,3,139
32063054,House,Entire home/apt,3,1,1,1,420
32072704,Other,Entire home/apt,2,1,1,1,140
32075650,Apartment,Private room,2,1,1,1,85
32087546,House,Private room,2,1,1,2,100
32088425,Other,Entire home/apt,4,2.5,4,5,100
32105504,House,Entire home/apt,7,2,2,2,575
32111737,Other,Entire home/apt,4,1,1,2,475
32113366,Apartment,Entire home/apt,5,2,2,2,235
32133907,Apartment,Entire home/apt,6,1,2,3,999
32135550,Other,Entire home/apt,4,5,5,9,325
32136274,House,Entire home/apt,16,1,1,1,599
32137520,House,Private room,2,1.5,1,1,67
32147391,Other,Private room,2,1,1,2,120
32160209,House,Private room,3,1,0,2,69
32160573,Other,Private room,4,1,1,1,199
32162233,House,Private room,2,1,1,1,55
32162751,House,Private room,2,1,0,2,55
32164312,Other,Private room,4,1.5,2,2,199
32167598,Other,Entire home/apt,4,1,0,2,174
32187339,Other,Private room,4,1,1,2,199
32191720,House,Private room,4,1,1,3,79
32192128,House,Private room,6,1,1,2,107
32192300,House,Private room,4,1,1,1,59
32206210,Other,Entire home/apt,1,1,1,1,670
32210241,Apartment,Private room,2,2,3,4,100
32212075,House,Entire home/apt,6,1,1,2,550
32216182,House,Entire home/apt,4,1,0,2,150
32225341,Other,Private room,4,1,0,2,199
32253409,Other,Private room,4,2,3,3,199
32257360,Apartment,Entire home/apt,8,1,2,2,600
32267786,Apartment,Private room,5,1,2,2,280
32268646,House,Private room,4,1.5,2,3,150
32290651,Apartment,Entire home/apt,4,1,0,2,250
32291443,Other,Entire home/apt,4,1,2,2,129
32296092,Apartment,Entire home/apt,4,1,1,1,159
32309951,House,Private room,2,5,1,1,145
32312991,Other,Shared room,2,1,1,1,90
32313672,House,Private room,2,2,3,4,125
32314338,House,Entire home/apt,6,1,2,3,249
32329385,Other,Entire home/apt,6,1,2,2,188
32338483,Apartment,Entire home/apt,4,1,0,2,147
32346684,Other,Private room,4,1,1,1,199
32357655,Apartment,Private room,2,1,0,1,99
32361583,Other,Entire home/apt,2,2,2,2,150
32362074,Apartment,Entire home/apt,6,1,0,2,257
32378158,Other,Entire home/apt,4,1,1,1,102
32380630,Apartment,Private room,1,1,0,2,175
32381111,Other,Private room,4,1,0,2,199
32384648,Other,Private room,4,1,1,1,199
32388206,Apartment,Private room,2,1,1,1,130
32389762,Other,Entire home/apt,2,2,2,3,139
32400382,Other,Entire home/apt,6,1,1,1,240
32404157,Apartment,Entire home/apt,2,1,1,1,550
32410147,House,Private room,2,1,2,3,75
32422713,Apartment,Entire home/apt,5,1,1,1,277
32441372,House,Private room,2,1,0,2,65
32450006,Other,Private room,4,3,3,3,199
